review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,room_type
4.64,4.55,4.54,4.83,4.83,4.74,4.61,241,Entire home/apt
4.94,4.98,4.94,4.98,4.91,4.83,4.85,125,Entire home/apt
0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80,Private room
4.91,4.96,4.87,5.0,5.0,4.94,4.83,499,Entire home/apt
4.86,4.96,5.0,4.97,5.0,4.84,4.88,169,Entire home/apt
4.78,4.67,4.89,4.78,5.0,5.0,4.56,475,Private room
4.75,4.75,5.0,4.88,5.0,4.63,4.75,189,Entire home/apt
4.82,4.73,4.73,4.82,5.0,4.82,4.91,295,Entire home/apt
4.81,4.87,4.78,4.78,4.91,4.94,4.66,211,Entire home/apt
4.73,4.87,4.8,5.0,5.0,5.0,4.6,155,Entire home/apt
4.82,4.91,4.73,4.91,5.0,4.95,4.82,95,Entire home/apt
4.5,4.5,4.5,4.75,4.75,4.75,4.25,100,Private room
4.89,4.94,4.67,4.94,4.83,4.83,4.83,50,Private room
4.88,4.88,4.68,4.93,4.9,4.93,4.68,120,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,486,Entire home/apt
5.0,4.75,4.92,5.0,5.0,4.92,4.5,132,Entire home/apt
4.17,4.25,4.17,4.75,4.42,4.83,4.0,237,Entire home/apt
4.58,4.6,4.56,4.81,4.72,4.74,4.49,300,Entire home/apt
4.2,5.0,4.6,5.0,5.0,4.6,4.6,85,Private room
4.92,5.0,4.85,5.0,5.0,4.92,4.92,170,Entire home/apt
4.68,4.76,4.75,4.8,4.79,4.87,4.6,252,Entire home/apt
4.78,4.86,4.9,4.95,4.87,4.84,4.64,161,Entire home/apt
4.94,4.95,4.93,4.98,4.96,4.98,4.87,200,Entire home/apt
4.89,4.95,4.89,4.88,5.0,4.41,4.8,234,Entire home/apt
4.18,4.55,3.82,4.82,4.55,4.73,3.73,110,Entire home/apt
5.0,4.83,5.0,5.0,5.0,4.75,4.42,133,Entire home/apt
4.33,4.67,4.0,5.0,5.0,5.0,4.67,94,Entire home/apt
4.75,4.89,4.8,4.85,4.86,4.92,4.78,144,Entire home/apt
4.17,4.17,4.17,4.33,4.0,4.67,4.0,78,Private room
4.55,4.55,3.91,4.91,5.0,4.82,4.45,85,Private room
4.98,4.95,5.0,4.97,4.97,4.95,4.88,295,Entire home/apt
4.5,4.75,4.25,5.0,5.0,4.75,4.5,100,Private room
4.67,4.5,4.92,4.58,5.0,4.5,4.0,115,Private room
4.87,4.91,4.81,4.85,4.95,4.86,4.8,208,Entire home/apt
4.92,4.84,4.96,5.0,4.88,4.88,4.88,346,Entire home/apt
4.75,5.0,5.0,5.0,4.75,4.5,4.25,115,Entire home/apt
5.0,4.5,5.0,5.0,5.0,5.0,5.0,199,Entire home/apt
4.9,4.9,4.91,4.88,4.97,4.93,4.75,339,Entire home/apt
4.91,4.92,4.94,4.98,4.98,4.81,4.82,327,Entire home/apt
4.83,5.0,4.83,5.0,5.0,5.0,4.67,300,Entire home/apt
5.0,5.0,4.75,5.0,5.0,5.0,5.0,104,Entire home/apt
5.0,4.75,5.0,5.0,5.0,5.0,5.0,150,Entire home/apt
4.93,4.9,4.89,4.97,4.97,4.93,4.85,1343,Entire home/apt
4.76,4.82,4.74,4.82,4.9,4.81,4.64,278,Entire home/apt
4.8,4.8,4.6,5.0,5.0,5.0,4.4,137,Entire home/apt
4.97,4.97,5.0,4.99,5.0,4.96,4.88,125,Entire home/apt
4.74,4.83,4.92,4.91,4.91,4.77,4.71,134,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.67,400,Entire home/apt
4.92,4.94,4.92,4.96,4.94,4.9,4.84,140,Entire home/apt
4.73,4.79,4.8,4.66,4.73,4.88,4.63,260,Entire home/apt
4.46,4.7,4.42,4.62,4.36,4.42,4.4,234,Entire home/apt
4.92,4.97,4.92,4.97,4.94,4.89,4.81,140,Private room
5.0,5.0,4.85,5.0,5.0,5.0,5.0,58,Private room
5.0,5.0,4.5,5.0,5.0,5.0,5.0,45,Private room
4.93,5.0,4.67,5.0,5.0,5.0,4.67,47,Private room
4.85,4.93,4.89,5.0,4.98,4.74,4.75,79,Entire home/apt
4.82,4.88,4.9,4.88,4.9,4.69,4.67,144,Private room
4.7,4.78,4.52,4.93,4.88,4.97,4.71,69,Private room
4.85,5.0,4.85,5.0,5.0,4.85,4.92,279,Entire home/apt
4.65,4.78,4.71,4.56,4.64,4.36,4.64,231,Entire home/apt
4.62,4.72,4.53,4.8,4.77,4.7,4.6,97,Private room
5.0,5.0,4.82,4.82,4.82,5.0,4.82,350,Entire home/apt
4.97,4.95,5.0,5.0,5.0,4.68,5.0,140,Entire home/apt
4.61,4.67,4.57,4.82,4.77,4.79,4.68,88,Private room
4.9,4.92,4.91,4.95,4.97,4.99,4.9,150,Entire home/apt
4.99,4.91,4.94,4.88,4.99,4.39,4.72,193,Entire home/apt
4.0,4.0,4.0,4.5,4.5,4.5,4.0,90,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,139,Entire home/apt
4.85,4.95,4.75,4.75,4.9,4.95,4.9,339,Entire home/apt
4.68,4.84,4.37,4.42,4.89,5.0,4.95,250,Entire home/apt
4.85,4.79,4.85,4.97,4.98,4.87,4.73,216,Entire home/apt
4.85,4.89,4.89,4.91,4.89,4.91,4.73,156,Entire home/apt
4.95,4.98,4.93,4.95,4.98,4.84,4.84,173,Private room
4.78,4.88,4.81,4.75,4.93,4.91,4.63,282,Entire home/apt
4.69,4.86,4.49,5.0,4.95,4.75,4.54,89,Entire home/apt
4.88,4.96,4.87,4.91,4.89,4.82,4.83,175,Entire home/apt
4.58,4.67,4.75,4.9,4.9,4.9,4.43,300,Entire home/apt
5.0,5.0,5.0,5.0,4.67,5.0,5.0,475,Entire home/apt
3.71,3.86,3.57,4.57,4.57,4.71,3.71,110,Private room
4.95,4.92,4.97,4.98,5.0,4.91,4.79,527,Entire home/apt
4.64,5.0,4.55,4.91,4.73,4.82,4.27,111,Entire home/apt
4.71,4.86,4.48,4.9,4.95,4.29,4.62,50,Entire home/apt
4.77,4.77,4.94,4.82,4.97,4.98,4.69,190,Entire home/apt
4.96,4.96,4.87,4.88,4.99,4.96,4.79,253,Entire home/apt
4.57,4.7,4.41,4.84,4.7,4.95,4.51,75,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,275,Entire home/apt
5.0,5.0,4.33,5.0,5.0,5.0,5.0,100,Entire home/apt
4.61,4.68,4.52,4.77,4.66,4.94,4.63,313,Entire home/apt
4.84,4.86,4.73,5.0,4.76,4.67,4.71,108,Entire home/apt
4.62,4.73,4.61,4.62,4.86,4.66,4.57,249,Entire home/apt
4.92,4.94,4.92,4.97,4.96,4.78,4.86,219,Entire home/apt
4.95,4.98,4.83,4.95,5.0,4.91,4.74,220,Entire home/apt
4.84,4.88,4.83,4.96,4.93,4.87,4.86,140,Entire home/apt
4.33,4.4,4.4,4.47,4.47,4.73,4.2,99,Private room
4.13,4.13,4.33,4.53,4.47,4.93,4.33,109,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,68,Entire home/apt
4.83,4.85,4.75,4.8,4.88,4.93,4.75,327,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,200,Entire home/apt
5.0,5.0,5.0,4.5,4.83,5.0,5.0,113,Entire home/apt
5.0,5.0,4.53,5.0,5.0,5.0,5.0,113,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.89,5.0,155,Entire home/apt
4.78,4.82,4.86,5.0,4.97,4.91,4.8,200,Entire home/apt
4.92,4.95,4.93,4.95,4.97,4.76,4.87,232,Entire home/apt
4.89,4.89,4.89,4.86,4.99,4.82,4.77,227,Entire home/apt
4.75,4.69,4.63,4.63,4.75,4.88,4.63,130,Entire home/apt
4.79,4.85,4.72,4.97,4.96,4.81,4.71,130,Entire home/apt
4.0,4.5,5.0,5.0,4.5,5.0,4.5,120,Entire home/apt
4.63,4.71,4.72,4.9,4.84,4.55,4.56,108,Entire home/apt
4.33,4.67,4.33,4.0,3.33,5.0,4.67,75,Private room
5.0,4.93,5.0,4.79,4.93,4.93,4.79,136,Private room
4.89,4.89,4.88,4.97,4.98,4.87,4.79,396,Entire home/apt
4.68,4.78,4.64,4.84,4.91,4.88,4.52,219,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.8,349,Entire home/apt
4.92,4.96,5.0,5.0,5.0,4.46,4.79,165,Entire home/apt
4.89,4.93,4.93,4.85,5.0,4.96,4.78,50,Private room
3.67,3.67,3.33,3.67,4.0,5.0,3.67,120,Entire home/apt
5.0,4.95,4.88,5.0,5.0,4.85,4.98,125,Entire home/apt
5.0,5.0,5.0,4.5,5.0,5.0,4.5,150,Entire home/apt
5.0,4.82,4.91,4.91,5.0,4.91,4.82,140,Entire home/apt
4.95,4.98,4.98,4.97,4.99,5.0,4.93,170,Entire home/apt
5.0,4.67,4.67,5.0,5.0,5.0,4.67,165,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.6,225,Entire home/apt
4.84,4.9,4.95,4.81,4.88,4.95,4.71,389,Entire home/apt
4.85,4.95,4.87,4.87,4.97,4.87,4.79,185,Entire home/apt
4.84,4.88,4.85,4.91,4.95,4.99,4.61,589,Entire home/apt
4.84,4.95,5.0,4.95,4.95,4.79,4.84,290,Entire home/apt
4.86,4.86,4.71,5.0,5.0,4.86,4.86,430,Entire home/apt
4.84,4.84,4.84,4.92,4.92,4.79,4.71,684,Entire home/apt
4.88,4.88,4.88,4.75,5.0,5.0,4.5,211,Entire home/apt
4.75,5.0,4.75,5.0,5.0,4.75,4.58,225,Entire home/apt
4.17,4.5,4.0,4.5,4.83,4.33,4.33,232,Entire home/apt
4.91,4.86,4.87,4.97,4.98,4.91,4.88,467,Entire home/apt
4.93,4.95,5.0,4.98,5.0,4.7,4.88,92,Entire home/apt
4.33,4.39,4.56,4.56,4.78,4.94,4.44,78,Entire home/apt
4.45,4.82,4.09,4.82,4.64,4.82,4.64,130,Entire home/apt
4.52,4.84,4.62,4.56,4.54,4.88,4.52,150,Entire home/apt
4.73,4.87,4.72,4.8,4.93,4.86,4.66,288,Entire home/apt
4.72,4.81,4.91,4.66,4.97,4.91,4.72,898,Entire home/apt
4.73,4.82,4.36,4.91,5.0,5.0,4.45,120,Entire home/apt
4.75,4.75,5.0,5.0,5.0,5.0,5.0,450,Entire home/apt
5.0,4.9,4.8,4.9,4.9,5.0,4.6,165,Entire home/apt
4.78,4.91,4.84,4.85,4.97,4.72,4.66,206,Entire home/apt
4.67,5.0,5.0,5.0,5.0,5.0,5.0,99,Private room
4.6,4.72,4.45,4.8,4.62,4.83,4.67,150,Private room
5.0,5.0,5.0,4.0,4.0,5.0,5.0,120,Private room
4.81,4.88,4.85,4.9,4.89,4.9,4.7,160,Entire home/apt
5.0,5.0,4.92,5.0,5.0,5.0,5.0,57,Entire home/apt
4.85,4.92,4.92,4.95,4.93,4.63,4.78,99,Entire home/apt
4.77,4.77,4.85,5.0,5.0,4.54,4.46,358,Entire home/apt
4.37,4.42,4.11,4.74,4.26,4.74,4.42,67,Private room
4.87,4.95,4.85,4.91,4.94,4.82,4.73,163,Private room
4.7,4.82,4.98,4.6,4.81,4.81,4.72,244,Entire home/apt
5.0,5.0,4.8,4.8,4.8,5.0,4.4,395,Entire home/apt
4.95,4.98,4.92,4.99,5.0,4.83,4.8,155,Private room
4.25,4.63,4.25,4.75,4.75,4.88,4.0,119,Entire home/apt
4.96,5.0,4.8,4.96,5.0,4.92,4.92,250,Entire home/apt
4.88,4.93,4.88,4.91,4.93,4.81,4.84,90,Entire home/apt
4.96,4.99,4.97,4.96,5.0,4.93,4.94,56,Private room
4.81,4.89,4.94,4.92,4.97,4.95,4.81,156,Entire home/apt
4.81,4.86,4.84,4.85,4.82,4.85,4.87,66,Private room
4.75,4.57,4.8,4.8,4.89,4.89,4.45,240,Entire home/apt
4.63,4.63,4.76,4.63,4.6,4.81,4.42,704,Entire home/apt
4.72,4.83,4.72,4.78,4.75,4.97,4.47,260,Entire home/apt
4.63,4.68,4.75,4.69,4.6,4.87,4.4,724,Entire home/apt
4.57,4.48,4.78,4.48,4.7,4.91,4.22,260,Entire home/apt
5.0,5.0,4.67,5.0,5.0,5.0,4.67,95,Entire home/apt
5.0,4.98,5.0,4.95,5.0,5.0,4.79,308,Entire home/apt
5.0,5.0,4.75,5.0,5.0,5.0,4.75,175,Entire home/apt
4.95,5.0,4.9,5.0,5.0,4.9,4.67,110,Entire home/apt
4.8,4.8,4.8,5.0,5.0,5.0,5.0,125,Private room
5.0,5.0,4.75,5.0,5.0,4.75,4.75,131,Entire home/apt
4.88,4.89,4.87,4.98,4.99,4.88,4.82,221,Entire home/apt
4.76,4.73,4.69,4.87,4.97,4.94,4.64,289,Entire home/apt
4.55,4.82,4.82,4.45,4.91,4.91,4.27,125,Entire home/apt
4.71,4.79,4.93,5.0,4.93,5.0,4.57,125,Entire home/apt
4.93,4.95,4.95,4.78,4.98,5.0,4.71,579,Entire home/apt
5.0,5.0,4.75,5.0,5.0,5.0,5.0,170,Entire home/apt
4.86,4.86,4.89,4.89,4.89,4.8,4.57,267,Entire home/apt
5.0,5.0,5.0,4.0,4.0,4.0,4.0,500,Entire home/apt
4.77,4.85,4.9,4.92,4.96,4.85,4.65,235,Entire home/apt
4.81,4.82,4.8,4.88,4.92,4.9,4.78,200,Entire home/apt
4.59,4.86,4.49,4.89,4.79,4.56,4.7,47,Entire home/apt
4.6,4.64,4.42,4.85,4.75,4.77,4.66,276,Entire home/apt
4.92,4.95,4.87,4.95,4.93,4.92,4.79,1279,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,280,Entire home/apt
4.87,4.9,4.88,4.9,4.82,4.85,4.85,81,Private room
4.63,4.89,4.8,4.94,4.77,4.63,4.63,132,Entire home/apt
4.94,4.95,4.89,4.83,4.95,4.98,4.73,298,Entire home/apt
4.68,4.62,4.57,4.97,4.97,4.81,4.62,100,Private room
4.93,4.94,4.95,4.94,4.96,4.92,4.83,126,Private room
4.9,4.89,4.84,4.79,4.92,4.95,4.73,160,Entire home/apt
4.59,4.46,4.32,4.8,4.88,4.78,4.49,150,Entire home/apt
4.86,4.91,4.94,4.95,4.89,4.85,4.73,160,Entire home/apt
4.67,4.78,4.56,4.89,4.89,4.89,4.67,53,Private room
4.85,4.88,4.92,4.94,4.96,4.83,4.76,346,Entire home/apt
5.0,5.0,4.92,5.0,5.0,4.85,4.85,113,Entire home/apt
4.72,4.8,4.66,4.75,4.9,4.86,4.6,331,Entire home/apt
4.97,5.0,4.99,4.99,4.99,4.98,4.95,133,Entire home/apt
4.81,4.86,4.82,4.71,4.91,4.94,4.71,257,Entire home/apt
5.0,4.94,4.75,5.0,5.0,5.0,4.88,94,Entire home/apt
4.86,5.0,4.68,5.0,5.0,5.0,4.68,133,Entire home/apt
4.96,4.93,4.98,5.0,5.0,4.83,4.85,91,Private room
4.71,4.81,4.51,4.76,4.9,4.84,4.61,219,Entire home/apt
4.88,4.94,4.96,4.98,4.96,5.0,4.9,165,Entire home/apt
4.88,4.96,4.96,4.92,4.96,4.88,4.88,140,Entire home/apt
4.92,4.88,4.88,4.88,4.92,4.75,4.71,110,Private room
4.64,4.71,4.57,4.98,4.93,4.69,4.67,102,Entire home/apt
4.96,4.96,4.88,4.96,4.99,4.81,4.92,101,Entire home/apt
4.67,4.79,4.7,4.77,4.79,4.11,4.6,105,Entire home/apt
4.53,4.53,4.47,4.74,5.0,4.95,4.32,175,Entire home/apt
4.96,4.96,4.95,4.98,4.99,4.91,4.86,297,Entire home/apt
4.7,4.9,4.7,5.0,4.9,5.0,4.8,200,Entire home/apt
5.0,5.0,5.0,4.94,4.83,4.67,4.72,128,Private room
4.82,4.86,4.95,4.98,4.95,4.91,4.75,149,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.71,4.86,250,Entire home/apt
4.86,4.95,4.76,4.95,4.99,4.96,4.86,150,Entire home/apt
4.82,4.92,4.95,4.99,4.99,4.8,4.72,128,Private room
5.0,5.0,4.67,5.0,5.0,5.0,4.67,120,Entire home/apt
4.63,4.5,4.75,4.5,4.75,5.0,4.5,110,Entire home/apt
4.91,4.95,4.97,4.96,4.96,4.86,4.86,264,Entire home/apt
4.89,4.67,4.56,4.89,5.0,5.0,4.22,222,Private room
5.0,5.0,5.0,5.0,5.0,4.92,4.67,174,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.88,59,Private room
4.61,4.6,4.81,4.81,4.87,4.89,4.5,621,Entire home/apt
4.91,4.92,4.88,4.95,4.95,4.94,4.79,443,Entire home/apt
4.81,4.89,4.7,4.81,4.81,4.7,4.7,275,Entire home/apt
4.81,4.77,4.88,4.58,4.85,4.88,4.73,818,Entire home/apt
4.88,4.75,4.88,5.0,5.0,5.0,4.75,125,Entire home/apt
4.96,4.93,4.93,4.96,4.96,4.85,4.89,120,Private room
4.95,4.93,4.93,5.0,5.0,4.93,4.83,70,Private room
4.67,4.89,4.78,4.89,4.67,5.0,4.44,125,Entire home/apt
4.83,4.5,4.83,4.83,4.83,4.83,4.33,94,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,200,Entire home/apt
4.67,4.85,4.76,4.95,4.84,4.81,4.72,110,Entire home/apt
4.26,4.26,4.63,4.89,4.79,4.79,4.47,400,Entire home/apt
4.42,4.79,4.63,4.67,4.54,4.63,4.46,50,Private room
4.7,4.75,4.59,4.83,4.75,4.76,4.72,399,Private room
4.95,4.98,4.97,4.88,5.0,4.89,4.78,289,Entire home/apt
4.64,4.76,4.7,4.8,4.89,4.95,4.62,160,Entire home/apt
4.74,4.79,4.74,4.89,4.79,4.68,4.58,65,Private room
3.67,4.67,3.67,4.67,4.67,5.0,4.67,140,Entire home/apt
4.96,4.93,4.96,4.98,4.98,4.95,4.79,276,Entire home/apt
4.88,4.91,4.98,4.91,4.96,4.87,4.9,147,Entire home/apt
4.72,4.83,4.76,4.95,4.93,4.74,4.74,119,Entire home/apt
4.57,4.86,4.0,5.0,4.86,4.86,4.71,319,Entire home/apt
0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120,Entire home/apt
4.44,4.53,4.35,4.74,4.69,4.61,4.4,59,Private room
4.93,4.86,4.86,5.0,4.97,4.9,4.76,199,Entire home/apt
4.97,4.99,4.98,4.99,4.99,4.91,4.94,116,Entire home/apt
5.0,4.95,5.0,5.0,4.95,4.95,4.9,214,Entire home/apt
4.8,4.86,4.88,4.31,4.87,4.95,4.71,492,Entire home/apt
4.95,4.95,4.89,4.98,4.98,4.93,4.91,499,Entire home/apt
4.84,4.86,4.91,4.98,4.89,4.88,4.79,260,Entire home/apt
4.91,4.94,4.96,5.0,4.95,4.66,4.9,57,Private room
4.96,4.98,4.92,4.98,4.98,4.89,4.9,731,Entire home/apt
4.78,4.63,4.5,4.93,4.98,4.78,4.6,219,Entire home/apt
4.93,4.98,4.97,4.95,4.99,4.59,4.78,207,Entire home/apt
4.8,4.98,4.94,5.0,5.0,4.29,4.73,216,Entire home/apt
5.0,4.6,4.4,4.8,5.0,5.0,4.2,265,Entire home/apt
4.31,4.67,4.48,4.71,4.71,4.77,4.5,60,Private room
5.0,5.0,5.0,5.0,5.0,5.0,4.5,319,Entire home/apt
5.0,5.0,4.5,5.0,5.0,5.0,4.5,45,Private room
4.88,4.88,4.84,5.0,4.96,4.92,4.8,230,Entire home/apt
4.73,4.8,4.71,4.67,4.77,4.9,4.59,228,Entire home/apt
4.56,4.68,4.67,4.88,4.73,4.8,4.6,142,Entire home/apt
4.96,4.95,4.91,5.0,5.0,4.98,4.8,230,Entire home/apt
4.71,4.67,4.82,4.89,4.93,4.78,4.69,171,Entire home/apt
4.93,5.0,4.9,5.0,4.9,4.97,4.93,300,Entire home/apt
4.78,4.85,4.85,4.87,4.78,4.7,4.78,70,Entire home/apt
5.0,5.0,4.67,5.0,5.0,4.67,5.0,150,Entire home/apt
4.82,4.81,4.79,4.85,4.76,4.58,4.81,50,Private room
4.95,4.89,4.95,4.95,4.98,4.74,4.8,219,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.93,4.64,116,Entire home/apt
4.79,4.96,4.88,4.83,4.92,4.96,4.67,175,Entire home/apt
4.98,4.99,4.9,4.96,4.99,4.88,4.94,143,Private room
4.4,4.2,5.0,4.8,4.8,4.8,3.6,125,Entire home/apt
4.8,4.8,4.93,4.8,5.0,4.87,4.53,125,Entire home/apt
4.55,4.91,4.73,5.0,5.0,5.0,4.55,357,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,299,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,125,Entire home/apt
5.0,5.0,5.0,5.0,4.86,5.0,4.86,357,Entire home/apt
4.76,4.9,4.62,4.94,4.97,4.76,4.78,82,Private room
4.86,4.86,4.79,5.0,5.0,4.93,4.79,275,Entire home/apt
5.0,4.92,4.85,5.0,5.0,5.0,4.85,96,Entire home/apt
4.96,5.0,5.0,4.87,4.91,4.91,4.83,92,Entire home/apt
4.93,4.98,4.91,4.95,5.0,4.93,4.84,205,Entire home/apt
4.86,4.9,4.87,4.99,4.99,4.9,4.78,93,Entire home/apt
4.87,4.84,4.92,4.89,4.92,5.0,4.66,194,Entire home/apt
4.22,4.33,4.22,4.78,4.56,4.89,4.33,38,Private room
4.93,4.86,4.86,4.93,4.86,4.93,4.71,400,Entire home/apt
4.89,4.94,4.89,4.94,4.94,4.89,4.78,100,Private room
4.78,4.78,4.65,4.62,4.93,4.87,4.68,437,Entire home/apt
4.89,4.94,4.83,4.96,4.94,4.91,4.77,113,Entire home/apt
5.0,4.99,4.96,5.0,5.0,4.96,4.88,197,Entire home/apt
4.8,4.84,4.94,4.94,4.85,4.83,4.68,98,Entire home/apt
4.66,4.82,4.62,4.89,4.88,4.78,4.72,99,Entire home/apt
4.91,4.91,4.92,4.91,4.85,4.92,4.93,72,Private room
4.88,4.83,4.82,4.96,4.91,4.91,4.83,129,Private room
5.0,4.5,4.5,5.0,5.0,5.0,4.83,367,Entire home/apt
4.94,4.96,4.95,4.99,4.97,4.93,4.86,206,Entire home/apt
4.6,4.7,4.54,4.84,4.78,4.89,4.52,183,Entire home/apt
4.27,4.65,4.38,4.69,4.62,4.73,4.31,56,Entire home/apt
4.93,4.91,4.9,5.0,4.96,4.89,4.88,149,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,1950,Entire home/apt
4.94,4.82,4.94,4.88,4.94,5.0,4.94,152,Entire home/apt
4.87,4.92,4.87,4.94,4.91,4.87,4.84,162,Entire home/apt
4.95,4.96,4.94,4.94,4.96,4.96,4.86,214,Entire home/apt
4.96,4.98,5.0,5.0,5.0,4.94,4.96,189,Entire home/apt
4.97,4.98,5.0,4.98,5.0,4.88,4.97,136,Entire home/apt
4.73,4.86,4.64,4.97,4.93,4.64,4.69,59,Private room
3.89,3.89,3.56,4.89,4.78,4.22,4.0,52,Private room
4.87,4.96,4.92,4.95,4.96,4.83,4.79,112,Entire home/apt
4.98,5.0,4.97,4.97,4.98,4.91,4.98,131,Entire home/apt
4.83,5.0,4.83,5.0,4.92,5.0,4.75,140,Entire home/apt
4.97,4.97,4.96,4.97,4.99,4.65,4.86,271,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,49,Private room
4.7,4.81,4.85,4.89,4.81,4.81,4.56,494,Entire home/apt
4.64,4.78,4.5,4.87,4.93,4.83,4.66,143,Entire home/apt
4.76,4.79,4.6,4.8,4.87,4.77,4.65,90,Private room
4.92,4.92,4.95,4.89,4.92,4.89,4.89,104,Entire home/apt
4.89,4.94,4.87,4.97,4.97,4.87,4.82,188,Entire home/apt
4.96,4.91,5.0,4.96,4.97,4.85,4.83,207,Entire home/apt
4.97,4.95,4.95,4.99,4.95,4.98,4.8,238,Private room
4.62,4.72,4.51,4.88,4.82,4.79,4.63,90,Entire home/apt
4.62,4.71,4.48,5.0,4.9,4.76,4.48,100,Private room
4.62,4.77,4.0,5.0,4.92,4.85,4.69,200,Entire home/apt
4.9,4.94,4.92,4.9,4.95,4.75,4.71,386,Entire home/apt
4.85,4.9,4.6,4.75,4.8,4.75,4.75,110,Entire home/apt
4.93,4.93,4.8,4.93,4.93,4.93,4.8,75,Private room
4.77,4.64,4.68,4.77,4.73,4.59,4.64,242,Private room
4.68,4.82,4.57,4.82,4.9,4.77,4.64,411,Entire home/apt
4.96,4.96,4.96,4.86,4.97,4.89,4.79,511,Entire home/apt
4.0,5.0,5.0,4.0,5.0,4.0,5.0,988,Entire home/apt
4.89,4.83,4.78,4.89,4.94,4.94,4.72,100,Entire home/apt
4.88,4.88,4.84,4.93,4.9,4.51,4.75,218,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,600,Entire home/apt
4.83,4.83,5.0,5.0,5.0,5.0,4.67,200,Entire home/apt
4.38,4.23,4.69,4.54,4.54,4.69,4.38,220,Entire home/apt
5.0,4.95,4.95,5.0,5.0,4.95,4.65,188,Entire home/apt
4.88,4.87,4.83,4.91,4.98,4.97,4.8,191,Entire home/apt
4.8,5.0,4.6,4.6,4.2,5.0,5.0,129,Private room
4.95,5.0,4.76,4.81,5.0,4.9,4.81,268,Entire home/apt
4.53,4.67,4.39,4.69,4.85,4.84,4.41,169,Entire home/apt
4.0,3.0,3.0,3.0,5.0,5.0,3.0,269,Entire home/apt
4.86,4.92,4.88,4.98,4.98,4.78,4.86,85,Entire home/apt
5.0,4.94,5.0,4.94,5.0,5.0,5.0,125,Entire home/apt
4.86,5.0,5.0,4.93,4.89,4.93,4.61,177,Private room
4.81,5.0,4.48,4.95,4.9,5.0,4.67,247,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.0,120,Entire home/apt
4.75,4.83,4.83,4.71,4.79,5.0,4.67,185,Entire home/apt
4.72,4.86,4.63,5.0,4.95,4.91,4.65,300,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.67,135,Entire home/apt
4.86,4.86,5.0,5.0,5.0,5.0,4.86,250,Entire home/apt
4.61,4.68,4.63,4.83,4.93,4.78,4.63,80,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,59,Entire home/apt
4.96,4.96,4.98,4.97,4.98,4.97,4.78,195,Entire home/apt
4.83,4.8,4.68,4.98,4.95,4.93,4.66,173,Entire home/apt
4.58,4.92,5.0,5.0,4.75,4.5,4.58,173,Entire home/apt
4.85,4.84,4.75,4.95,4.82,4.76,4.85,260,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.67,250,Entire home/apt
4.9,4.92,4.97,5.0,5.0,4.95,4.79,471,Entire home/apt
4.84,4.9,4.85,4.93,4.88,4.77,4.72,126,Entire home/apt
5.0,5.0,4.94,5.0,5.0,5.0,4.94,100,Private room
5.0,5.0,3.0,5.0,5.0,5.0,4.0,85,Entire home/apt
4.92,4.92,4.73,4.5,4.96,4.83,4.85,186,Entire home/apt
4.34,4.65,4.3,4.9,4.86,4.61,4.33,116,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,329,Entire home/apt
4.93,4.96,4.93,5.0,5.0,4.75,4.89,72,Private room
5.0,4.73,4.82,5.0,5.0,4.82,5.0,299,Entire home/apt
4.94,4.89,4.85,4.96,4.96,4.96,4.8,110,Entire home/apt
5.0,5.0,4.94,5.0,5.0,5.0,4.89,181,Entire home/apt
4.75,5.0,4.5,4.75,5.0,5.0,4.75,120,Entire home/apt
4.4,4.8,4.4,5.0,4.8,4.4,4.4,235,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,90,Entire home/apt
